,Observation ID,Camera,Exposure Identifier,Exposure Time,l,b,Target,Target Type
22325,0693850701,MOS1,S001,11.782754111885401,113.49207587350838,58.0042941592237,NGC 5204,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22326,0693850701,MOS2,S002,11.5682809363791,113.49207587350838,58.0042941592237,NGC 5204,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22327,0693850701,PN,S003,6.19547126301811,113.49207587350838,58.0042941592237,NGC 5204,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22328,0693550401,MOS1,S001,11.0634613386447,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22329,0693550401,MOS2,S002,11.7885984559218,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22330,0693550401,PN,S003,7.93900381963011,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22331,0692840201,MOS1,S001,114.917425728527,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22332,0692840201,MOS2,S002,119.611769749681,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22333,0692840201,PN,S003,92.0058339822916,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22334,0693550501,MOS1,S001,8.695381428582358,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22335,0693550501,MOS2,S002,8.706336966836059,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22336,0693550501,PN,S003,6.4621973243089395,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22337,0694830201,MOS1,S001,47.9687322670328,53.61723612219907,-25.11872730292208,Swift2058+0516,UNIDENTIFIED
22338,0694830201,MOS2,S002,48.392531731903404,53.61723612219907,-25.11872730292208,Swift2058+0516,UNIDENTIFIED
22339,0693550601,MOS1,U002,3.01937122861964,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22340,0693550601,MOS2,U002,3.4839221799410103,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22341,0693550601,PN,U014,1.5243857700476502,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22342,0692290401,MOS1,S001,37.0681370588309,60.96234809433582,-3.9228497065418964,HD189733,EXTRASOLAR PLANET
22343,0692290401,MOS2,S002,38.3379058175799,60.96234809433582,-3.9228497065418964,HD189733,EXTRASOLAR PLANET
22344,0692931901,MOS1,S001,5.56119014083534,36.725058691132816,14.938286347579124,PLCKESZG036.72+14.92,CLUSTER OF GALAXIES (NON-ABELL)
22345,0692931901,MOS2,S002,5.54700931387115,36.725058691132816,14.938286347579124,PLCKESZG036.72+14.92,CLUSTER OF GALAXIES (NON-ABELL)
22346,0692931901,PN,S003,2.02214088662291,36.725058691132816,14.938286347579124,PLCKESZG036.72+14.92,CLUSTER OF GALAXIES (NON-ABELL)
22347,0694580101,MOS1,S002,93.1192746153622,74.69868852403238,-36.106983539232345,II Zw 177,SEYFERT RADIO QUIET TYPE 1
22348,0694580101,MOS2,S003,96.3712403506956,74.69868852403238,-36.106983539232345,II Zw 177,SEYFERT RADIO QUIET TYPE 1
22349,0694580101,PN,S001,44.133851322256206,74.69868852403238,-36.106983539232345,II Zw 177,SEYFERT RADIO QUIET TYPE 1
22350,0694040201,MOS1,S001,36.017181920439604,359.08622750306137,-1.5105655746482134,IGR J17494-3030,LMXRB PULSAR AND BURSTS SOFT TRANSIENT
22351,0694040201,MOS2,S002,36.3155870710476,359.08622750306137,-1.5105655746482134,IGR J17494-3030,LMXRB PULSAR AND BURSTS SOFT TRANSIENT
22352,0693180101,MOS1,S001,37.6280723160338,12.56701613035018,-20.0902228375988,MACSJ1931.8-2635,CLUSTER OF GALAXIES (NON-ABELL)
22353,0693180101,MOS2,S002,37.513811761136296,12.56701613035018,-20.0902228375988,MACSJ1931.8-2635,CLUSTER OF GALAXIES (NON-ABELL)
22354,0693180101,PN,S003,32.5684518054322,12.56701613035018,-20.0902228375988,MACSJ1931.8-2635,CLUSTER OF GALAXIES (NON-ABELL)
22355,0693850801,MOS1,S001,7.71643808684422,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22356,0693850801,MOS2,S008,7.95037361967359,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22357,0693850801,PN,S003,5.58123187236777,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22358,0692931701,MOS1,S001,5.75655989415586,332.8757927621533,-19.28516283023864,PLCKESZG332.88-19.28,CLUSTER OF GALAXIES (NON-ABELL)
22359,0692931701,MOS2,S002,5.81512873026871,332.8757927621533,-19.28516283023864,PLCKESZG332.88-19.28,CLUSTER OF GALAXIES (NON-ABELL)
22360,0692931701,PN,S003,2.7150892300813796,332.8757927621533,-19.28516283023864,PLCKESZG332.88-19.28,CLUSTER OF GALAXIES (NON-ABELL)
22361,0700580601,MOS1,S001,17.7892361775572,302.33945457053994,-44.717676257771366,IGR J00569-7226,HMXRB
22362,0700580601,MOS2,S002,17.7500280887228,302.33945457053994,-44.717676257771366,IGR J00569-7226,HMXRB
22363,0693850901,MOS1,S001,8.17681357720427,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22364,0693850901,MOS2,S008,11.0268231488727,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22365,0693850901,PN,S003,4.83309845542494,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22366,0692931401,MOS1,S001,8.7043777680195,288.6158934307539,-37.65622615339701,PLCKESZG288.61-37.65,CLUSTER OF GALAXIES (NON-ABELL)
22367,0692931401,MOS2,S002,9.651593414478409,288.6158934307539,-37.65622615339701,PLCKESZG288.61-37.65,CLUSTER OF GALAXIES (NON-ABELL)
22368,0692931401,PN,S003,6.18496860945968,288.6158934307539,-37.65622615339701,PLCKESZG288.61-37.65,CLUSTER OF GALAXIES (NON-ABELL)
22369,0692932601,MOS1,S001,12.2596561307821,167.66076868564767,17.633199163029467,PLCKESZG167.65+17.64,CLUSTER OF GALAXIES (NON-ABELL)
22370,0692932601,MOS2,S002,12.5039230778722,167.66076868564767,17.633199163029467,PLCKESZG167.65+17.64,CLUSTER OF GALAXIES (NON-ABELL)
22371,0692932601,PN,S003,8.0022179093998,167.66076868564767,17.633199163029467,PLCKESZG167.65+17.64,CLUSTER OF GALAXIES (NON-ABELL)
22372,0692932401,MOS1,S001,13.978732685609,0.3916695795981513,-41.86744946213469,PLCKESZG000.44-41.83,CLUSTER OF GALAXIES (NON-ABELL)
22373,0692932401,MOS2,S003,14.5193731526665,0.3916695795981513,-41.86744946213469,PLCKESZG000.44-41.83,CLUSTER OF GALAXIES (NON-ABELL)
22374,0692932401,PN,S004,4.567280834946271,0.3916695795981513,-41.86744946213469,PLCKESZG000.44-41.83,CLUSTER OF GALAXIES (NON-ABELL)
22375,0694641201,MOS1,S001,39.4551091861191,0.2800845682099644,-0.05044124056163378,CMZ-1,EXTENDED GALACTIC OR EXTRAGALACTIC
22376,0694641201,MOS2,S002,40.155405595661094,0.2800845682099644,-0.05044124056163378,CMZ-1,EXTENDED GALACTIC OR EXTRAGALACTIC
22377,0694641201,PN,S003,34.0056487217287,0.2800845682099644,-0.05044124056163378,CMZ-1,EXTENDED GALACTIC OR EXTRAGALACTIC
22378,0691980101,MOS1,U002,0.821000828295812,1.230044973322741,-19.83910827651295,FermiVar J19133-3629,GAMMA RAY SOURCE
22379,0691980101,MOS2,U002,1.39820156043878,1.230044973322741,-19.83910827651295,FermiVar J19133-3629,GAMMA RAY SOURCE
22380,0691980101,PN,U002,1.1079173300636,1.230044973322741,-19.83910827651295,FermiVar J19133-3629,GAMMA RAY SOURCE
22381,0691620101,MOS1,U002,55.9871680193591,308.4264285868539,-1.3937437089468516,G308.3-1.4,X-RAY BINARY
22382,0691620101,MOS2,U002,55.9360474642813,308.4264285868539,-1.3937437089468516,G308.3-1.4,X-RAY BINARY
22383,0692933701,MOS1,S001,2.81005553094986,342.33887506346457,-34.93528508382275,PLCKESZG342.31-34.90,CLUSTER OF GALAXIES (NON-ABELL)
22384,0692933701,MOS2,S002,4.60619911037791,342.33887506346457,-34.93528508382275,PLCKESZG342.31-34.90,CLUSTER OF GALAXIES (NON-ABELL)
22385,0692933701,PN,S003,1.34941349635053,342.33887506346457,-34.93528508382275,PLCKESZG342.31-34.90,CLUSTER OF GALAXIES (NON-ABELL)
22386,0693400101,MOS1,S001,49.6042219627654,72.77824191074177,-8.757878903119362,Cygnus Loop SW-K,SNR SHELL
22387,0693400101,MOS2,S002,50.781001715473906,72.77824191074177,-8.757878903119362,Cygnus Loop SW-K,SNR SHELL
22388,0693400101,PN,S003,31.2042596784638,72.77824191074177,-8.757878903119362,Cygnus Loop SW-K,SNR SHELL
22389,0693050401,MOS1,S001,29.2009737982437,116.10280201700175,-10.910955364071677,KPD 0005+5106,WHITE DWARF D A
22390,0693050401,MOS2,S002,31.625681057856102,116.10280201700175,-10.910955364071677,KPD 0005+5106,WHITE DWARF D A
22391,0693180901,MOS1,S001,27.846981987293198,55.614419855934436,31.861757214004413,A2261,CLUSTER OF GALAXIES ABELL CLASS >2
22392,0693180901,MOS2,S002,28.97245754705,55.614419855934436,31.861757214004413,A2261,CLUSTER OF GALAXIES ABELL CLASS >2
22393,0693180901,PN,S003,21.2852905660458,55.614419855934436,31.861757214004413,A2261,CLUSTER OF GALAXIES ABELL CLASS >2
22394,0692933301,MOS1,S001,2.69121241296798,318.14815459551517,-29.576175173514574,PLCKESZG318.13-29.57,CLUSTER OF GALAXIES (NON-ABELL)
22395,0692933301,MOS2,S002,3.42381203875698,318.14815459551517,-29.576175173514574,PLCKESZG318.13-29.57,CLUSTER OF GALAXIES (NON-ABELL)
22396,0692933301,PN,S003,1.1666526302631401,318.14815459551517,-29.576175173514574,PLCKESZG318.13-29.57,CLUSTER OF GALAXIES (NON-ABELL)
22397,0694500101,MOS1,S001,94.705727356748,6.761564846714803,30.46585196782032,A2163,CLUSTER OF GALAXIES ABELL CLASS 2
22398,0694500101,MOS2,S002,99.1063500537802,6.761564846714803,30.46585196782032,A2163,CLUSTER OF GALAXIES ABELL CLASS 2
22399,0694500101,PN,S003,64.07172549632979,6.761564846714803,30.46585196782032,A2163,CLUSTER OF GALAXIES ABELL CLASS 2
22400,0692932001,MOS1,S001,15.745864381929799,313.8962223631388,-17.11095155477861,PLCKESZG313.87-17.10,CLUSTER OF GALAXIES (NON-ABELL)
22401,0692932001,MOS2,S002,17.375787926055697,313.8962223631388,-17.11095155477861,PLCKESZG313.87-17.10,CLUSTER OF GALAXIES (NON-ABELL)
22402,0692932001,PN,S003,8.11191287737238,313.8962223631388,-17.11095155477861,PLCKESZG313.87-17.10,CLUSTER OF GALAXIES (NON-ABELL)
22403,0693580101,MOS1,S001,6.46057847740098,173.41268306546158,21.8924191723123,CSS081231,CV AM HER (POLAR) FAST
22404,0693580101,MOS2,S002,5.98322617457753,173.41268306546158,21.8924191723123,CSS081231,CV AM HER (POLAR) FAST
22405,0693580101,PN,S003,4.0932729474134195,173.41268306546158,21.8924191723123,CSS081231,CV AM HER (POLAR) FAST
22406,0693180201,MOS1,S001,21.5359117703935,257.1241520925004,55.62762251510208,MACSJ1115.8+0129,CLUSTER OF GALAXIES (NON-ABELL)
22407,0693180201,MOS2,S002,24.114065569657,257.1241520925004,55.62762251510208,MACSJ1115.8+0129,CLUSTER OF GALAXIES (NON-ABELL)
22408,0693180201,PN,S003,16.4947117152833,257.1241520925004,55.62762251510208,MACSJ1115.8+0129,CLUSTER OF GALAXIES (NON-ABELL)
22409,0693851801,MOS1,S001,8.237294853521469,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22410,0693851801,MOS2,S008,8.60606218133225,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22411,0693851801,PN,S003,6.60291232995895,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22412,0692840501,MOS1,S001,99.4702274810789,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22413,0692840501,MOS2,S002,102.87881766983301,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22414,0692840501,PN,S003,83.5610658821738,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22415,0693851701,MOS1,S001,9.27197862530591,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22416,0693851701,MOS2,S008,8.96419831458201,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22417,0693851701,PN,S003,6.10592725440381,141.933470337647,41.07093606670552,Holmberg IX X-1,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22418,0720110301,MOS1,S001,47.594959319342,31.960560138794783,70.49578030403006,NGC 5548,SEYFERT RADIO QUIET FLAT RADIO SP
22419,0720110301,MOS2,S002,46.7333058551333,31.960560138794783,70.49578030403006,NGC 5548,SEYFERT RADIO QUIET FLAT RADIO SP
22420,0720110801,MOS1,S001,49.802927661695506,31.96062345659941,70.49573038019015,NGC 5548,SEYFERT RADIO QUIET FLAT RADIO SP
22421,0720110801,MOS2,S002,50.387667893591406,31.96062345659941,70.49573038019015,NGC 5548,SEYFERT RADIO QUIET FLAT RADIO SP
22422,0701981501,MOS1,S001,15.8595732655924,7.798557835526175,-5.57778992230844,IGR J18245-2452,LMXRB GLOBULAR CLUSTER QPO AND PULSAR HARD TRANSIENT
22423,0701981501,MOS2,S002,14.5347877455062,7.798557835526175,-5.57778992230844,IGR J18245-2452,LMXRB GLOBULAR CLUSTER QPO AND PULSAR HARD TRANSIENT
22424,0700580401,MOS1,S001,11.5202563236466,302.3411980501092,-44.68936755322563,IGR J00569-7226,HMXRB
22425,0700580401,MOS2,S002,13.354029572281501,302.3411980501092,-44.68936755322563,IGR J00569-7226,HMXRB
22426,0700580401,PN,S003,8.77224353034588,302.3411980501092,-44.68936755322563,IGR J00569-7226,HMXRB
22427,0701981901,MOS1,S002,16.416854568052,229.300564551239,20.938878334429152,NGC2617,SEYFERT RADIO QUIET TYPE 2
22428,0701981901,MOS2,S004,14.9722024881086,229.300564551239,20.938878334429152,NGC2617,SEYFERT RADIO QUIET TYPE 2
22429,0720111001,MOS1,S001,51.1926440932343,31.963288821301195,70.49981191785135,NGC 5548 (off +15),SEYFERT RADIO QUIET FLAT RADIO SP
22430,0720111001,MOS2,S002,50.380766907215495,31.963288821301195,70.49981191785135,NGC 5548 (off +15),SEYFERT RADIO QUIET FLAT RADIO SP
22431,0693500101,MOS1,S001,107.083212951482,12.838005875479364,-78.03556109857973,H 2356-309,BL LAC RADIO LOUD FLAT RADIO SP
22432,0693500101,MOS2,S002,106.423359001526,12.838005875479364,-78.03556109857973,H 2356-309,BL LAC RADIO LOUD FLAT RADIO SP
22433,0720111601,MOS1,S001,45.0173619663072,31.96058253437995,70.49572782429036,NGC 5548,SEYFERT RADIO QUIET FLAT RADIO SP
22434,0720111601,MOS2,S002,48.1168870372453,31.96058253437995,70.49572782429036,NGC 5548,SEYFERT RADIO QUIET FLAT RADIO SP
22435,0720110501,MOS1,S001,52.75909253769969,31.963288821301195,70.49981191785135,NGC 5548 (off +15),SEYFERT RADIO QUIET FLAT RADIO SP
22436,0720110501,MOS2,S002,53.064251826467505,31.963288821301195,70.49981191785135,NGC 5548 (off +15),SEYFERT RADIO QUIET FLAT RADIO SP
22437,0694651501,MOS1,S001,20.1216400451665,298.2783384207561,80.61691481343442,ASASSN-14li,UNIDENTIFIED
22438,0694651501,MOS2,S002,20.3091541811842,298.2783384207561,80.61691481343442,ASASSN-14li,UNIDENTIFIED
22439,0720111501,MOS1,S001,41.2956251614565,31.96058253437995,70.49572782429036,NGC 5548,SEYFERT RADIO QUIET FLAT RADIO SP
22440,0720111501,MOS2,S002,42.161175180859395,31.96058253437995,70.49572782429036,NGC 5548,SEYFERT RADIO QUIET FLAT RADIO SP
22441,0720111401,MOS1,S001,50.37862423873,31.958462859084193,70.49951061872666,NGC 5548 (off +15),SEYFERT RADIO QUIET FLAT RADIO SP
22442,0720111401,MOS2,S002,50.0408456814608,31.958462859084193,70.49951061872666,NGC 5548 (off +15),SEYFERT RADIO QUIET FLAT RADIO SP
22443,0720110701,MOS1,S001,50.300491395582696,31.966018290719827,70.5038571829317,NGC 5548 (off +30),SEYFERT RADIO QUIET FLAT RADIO SP
22444,0720110701,MOS2,S002,50.9418045733861,31.966018290719827,70.5038571829317,NGC 5548 (off +30),SEYFERT RADIO QUIET FLAT RADIO SP
22445,0692341401,MOS1,S001,20.109035721962197,338.93912727095443,-4.326308169545353,GX339-4,LMXRB BLACK HOLE JETS
22446,0692341401,MOS2,S002,20.4823292342925,338.93912727095443,-4.326308169545353,GX339-4,LMXRB BLACK HOLE JETS
22447,0701981601,MOS1,S002,37.7197418308214,229.300564551239,20.938878334429152,NGC2617,SEYFERT RADIO QUIET TYPE 2
22448,0701981601,MOS2,S004,40.6111493877553,229.300564551239,20.938878334429152,NGC2617,SEYFERT RADIO QUIET TYPE 2
22449,0720110901,MOS1,S001,50.065007325021305,31.957856351784525,70.49168233856382,NGC 5548 (off -15),SEYFERT RADIO QUIET FLAT RADIO SP
22450,0720110901,MOS2,S002,50.035282194961106,31.957856351784525,70.49168233856382,NGC 5548 (off -15),SEYFERT RADIO QUIET FLAT RADIO SP
22451,0720111301,MOS1,U002,46.4288878988892,31.957944897747744,70.49166024158342,NGC 5548 (off -15),SEYFERT RADIO QUIET FLAT RADIO SP
22452,0720111201,MOS1,S001,51.8374574038075,31.966018290719827,70.5038571829317,NGC 5548 (off +30),SEYFERT RADIO QUIET FLAT RADIO SP
22453,0720111201,MOS2,S002,51.723684749936595,31.966018290719827,70.5038571829317,NGC 5548 (off +30),SEYFERT RADIO QUIET FLAT RADIO SP
22454,0693781701,MOS1,S001,114.13264369067,97.80223867649578,4.365340007696174,SWIFT J2127.4+5654,NL SEYFERT 1
22455,0693781701,MOS2,S002,115.30917314531601,97.80223867649578,4.365340007696174,SWIFT J2127.4+5654,NL SEYFERT 1
22456,0692341201,MOS1,S001,11.7364586270469,338.93912727095443,-4.326308169545353,GX339-4,LMXRB BLACK HOLE JETS
22457,0692341201,MOS2,S002,10.908911215802199,338.93912727095443,-4.326308169545353,GX339-4,LMXRB BLACK HOLE JETS
22458,0692341301,MOS1,S001,12.0602027479374,338.93912727095443,-4.326308169545353,GX339-4,LMXRB BLACK HOLE JETS
22459,0692341301,MOS2,S002,12.205148524097199,338.93912727095443,-4.326308169545353,GX339-4,LMXRB BLACK HOLE JETS
22460,0695290101,MOS1,S001,51.0715947521887,179.69443533439582,-60.47730482237289,Mrk 1044,NL SEYFERT 1 RADIO QUIET TYPE 1
22461,0695290101,MOS2,S002,55.1661338787892,179.69443533439582,-60.47730482237289,Mrk 1044,NL SEYFERT 1 RADIO QUIET TYPE 1
22462,0693781401,MOS1,S001,19.7122844154425,313.2925376712575,27.68016338497205,MCG-6-30-15,SEYFERT RADIO QUIET TYPE 1
22463,0693781401,MOS2,S002,21.206362394624,313.2925376712575,27.68016338497205,MCG-6-30-15,SEYFERT RADIO QUIET TYPE 1
22464,0720110401,MOS1,S001,48.834267474413295,31.95331655902128,70.49220539646538,NGC 5548 (off -15),SEYFERT RADIO QUIET FLAT RADIO SP
22465,0720110401,MOS2,S002,49.148436087622805,31.95331655902128,70.49220539646538,NGC 5548 (off -15),SEYFERT RADIO QUIET FLAT RADIO SP
22466,0693781601,MOS1,S001,48.3177466560888,190.3728702312851,-27.396660011060828,3C 120,RADIO GALAXY RADIO LOUD/FLAT SPECT FLAT RADIO SP
22467,0693781601,MOS1,U002,40.4250403782395,190.3728702312851,-27.396660011060828,3C 120,RADIO GALAXY RADIO LOUD/FLAT SPECT FLAT RADIO SP
22468,0693781601,MOS2,U002,40.6923322281288,190.3728702312851,-27.396660011060828,3C 120,RADIO GALAXY RADIO LOUD/FLAT SPECT FLAT RADIO SP
22469,0693781601,MOS2,S002,49.5651067904747,190.3728702312851,-27.396660011060828,3C 120,RADIO GALAXY RADIO LOUD/FLAT SPECT FLAT RADIO SP
22470,0693781901,MOS1,S001,59.1859079671375,97.80223867649578,4.365340007696174,SWIFT J2127.4+5654,NL SEYFERT 1
22471,0693781901,MOS2,S002,61.830452076184095,97.80223867649578,4.365340007696174,SWIFT J2127.4+5654,NL SEYFERT 1
22472,0694651201,MOS1,S001,12.2609609960013,298.2783384207561,80.61691481343442,ASASSN-14li,UNIDENTIFIED
22473,0694651201,MOS2,S002,11.5925345241904,298.2783384207561,80.61691481343442,ASASSN-14li,UNIDENTIFIED
22474,0693781501,MOS1,U002,52.1124731511257,201.694552576934,-21.13144947880658,Ark 120,SEYFERT RADIO QUIET TYPE 1
22475,0693781501,MOS1,S001,36.1964550532375,201.694552576934,-21.13144947880658,Ark 120,SEYFERT RADIO QUIET TYPE 1
22476,0693781501,MOS2,S002,104.128153766755,201.694552576934,-21.13144947880658,Ark 120,SEYFERT RADIO QUIET TYPE 1
22477,0693781301,MOS1,S001,117.553476628676,313.2925376712575,27.68016338497205,MCG-6-30-15,SEYFERT RADIO QUIET TYPE 1
22478,0693781301,MOS2,S002,115.023770395302,313.2925376712575,27.68016338497205,MCG-6-30-15,SEYFERT RADIO QUIET TYPE 1
22479,0693782401,MOS2,S002,22.4259961342069,190.3728702312851,-27.396660011060828,3C 120,RADIO GALAXY RADIO LOUD/FLAT SPECT FLAT RADIO SP
22480,0693782401,MOS1,S001,22.401612188638598,190.3728702312851,-27.396660011060828,3C 120,RADIO GALAXY RADIO LOUD/FLAT SPECT FLAT RADIO SP
22481,0694651401,MOS2,S002,21.0692733879328,298.2783384207561,80.61691481343442,ASASSN-14li,UNDEFINED
22482,0692840401,MOS2,U002,17.9853011640986,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22483,0692840401,MOS2,S002,101.75130537924599,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22484,0692840401,PN,S003,81.4362644153704,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22485,0692840401,PN,U002,1.1919847828493,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22486,0690900201,MOS2,S002,67.6214866525159,151.7863058539557,-38.78851967629009,RBS 315,SEYFERT RADIO LOUD FLAT RADIO SP
22487,0690900201,PN,S003,50.338857453186904,151.7863058539557,-38.78851967629009,RBS 315,SEYFERT RADIO LOUD FLAT RADIO SP
22488,0701381101,MOS2,S002,47.5275010277782,317.25522197112963,84.74637273860299,GD 153,WHITE DWARF D A
22489,0692840301,MOS2,S002,107.71231380876301,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22490,0692840301,PN,S003,81.13518771308439,237.95587489679482,-54.59788701996639,NGC 1365,SEYFERT RADIO QUIET TYPE 2
22491,0693011001,MOS2,S002,12.310624262872299,28.906240815575018,60.146854374054435,A2009,CLUSTER OF GALAXIES ABELL CLASS >2
22492,0693011001,PN,S003,6.12169573004695,28.906240815575018,60.146854374054435,A2009,CLUSTER OF GALAXIES ABELL CLASS >2
22493,0701980501,MOS2,S003,8.22941880817813,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22494,0701980501,PN,S001,5.30505273085347,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22495,0701980733,MOS2,U003,10.6102470298519,305.98352665297307,-25.46809555234344,C 2012 F6 Lemmon,COMET
22496,0701980733,PN,U002,9.26774616571983,305.98352665297307,-25.46809555234344,C 2012 F6 Lemmon,COMET
22497,0691550101,MOS2,U002,38.053504752791206,306.2957761506797,-0.902678825215447,Swift J132150.9-6333,SNR COMPOSITE TYPE II
22498,0691550101,PN,U002,26.7928976727083,306.2957761506797,-0.902678825215447,Swift J132150.9-6333,SNR COMPOSITE TYPE II
22499,0693010801,MOS2,S002,30.5314847422544,77.17756288212509,-65.45150824952977,RXCJ2341.2-0901,CLUSTER OF GALAXIES ABELL CLASS >2
22500,0693010801,PN,S003,17.1631683980009,77.17756288212509,-65.45150824952977,RXCJ2341.2-0901,CLUSTER OF GALAXIES ABELL CLASS >2
22501,0694390101,MOS2,S002,90.9029544792981,284.3523115286788,-1.6901561963745624,1FGL J1018.6-5856,HMXRB
22502,0693850501,MOS2,S008,97.5168128814979,283.33992051434797,-44.646432186994254,NGC 1313,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22503,0693850501,PN,S007,60.655099595271196,283.33992051434797,-44.646432186994254,NGC 1313,ULTRA-LUMINOUS X-RAY SOURCE (ULX)
22504,0692934301,MOS2,S002,26.8348518008026,262.2601070613668,-35.378219442099244,PLCKESZG262.25-35.36,CLUSTER OF GALAXIES (NON-ABELL)
22505,0692934301,PN,S003,21.038296341580498,262.2601070613668,-35.378219442099244,PLCKESZG262.25-35.36,CLUSTER OF GALAXIES (NON-ABELL)
22506,0692932101,MOS2,S002,9.65893511029214,280.2000987340928,47.81101099146885,PLCKESZG280.19+47.81,CLUSTER OF GALAXIES (NON-ABELL)
22507,0692932101,PN,S003,4.92100536457946,280.2000987340928,47.81101099146885,PLCKESZG280.19+47.81,CLUSTER OF GALAXIES (NON-ABELL)
22508,0692930901,MOS2,S002,11.198039361388,49.313851122265284,44.38306140111542,PLCKESZG049.33+44.38,CLUSTER OF GALAXIES (NON-ABELL)
22509,0692930901,PN,S003,8.64668655476512,49.313851122265284,44.38306140111542,PLCKESZG049.33+44.38,CLUSTER OF GALAXIES (NON-ABELL)
22510,0693550701,MOS2,S002,6.49518748106824,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22511,0693550701,PN,S003,4.204784687512849,268.8076234434885,-58.323459421042116,HR 810,STAR G0V
22512,0693540301,MOS2,U002,2.1314900329408,153.62663909923634,-35.37435674580514,02345+2053,INTERACTING GALAXY MIXED FLAT RADIO SP
22513,0693540301,PN,U002,1.8563775562209601,153.62663909923634,-35.37435674580514,02345+2053,INTERACTING GALAXY MIXED FLAT RADIO SP
22514,0693540401,MOS2,S002,8.98535239933691,108.42492324561786,-37.97076421719233,23591+2312,INTERACTING GALAXY MIXED FLAT RADIO SP
22515,0693540401,PN,S003,5.695968615682831,108.42492324561786,-37.97076421719233,23591+2312,INTERACTING GALAXY MIXED FLAT RADIO SP
22516,0691950101,MOS2,S002,82.71419712104179,272.94574571003244,19.18297131526489,Antlia Cluster,CLUSTER OF GALAXIES ABELL CLASS >2
22517,0691950101,PN,S003,58.5514450262653,272.94574571003244,19.18297131526489,Antlia Cluster,CLUSTER OF GALAXIES ABELL CLASS >2
22518,0691950201,MOS2,S002,104.076000073312,272.94574571003244,19.18297131526489,Antlia Cluster,CLUSTER OF GALAXIES ABELL CLASS >2
22519,0691950201,PN,S003,80.48355924587361,272.94574571003244,19.18297131526489,Antlia Cluster,CLUSTER OF GALAXIES ABELL CLASS >2
22520,0700180201,MOS2,S002,13.2947109496701,155.29485083284987,-68.39550099092719,PLCK G155.3-68.4,CLUSTER OF GALAXIES (NON-ABELL)
22521,0700180201,PN,S003,8.17652205356127,155.29485083284987,-68.39550099092719,PLCK G155.3-68.4,CLUSTER OF GALAXIES (NON-ABELL)
